assignment_id,utilization_pct,assignment_confirmed,speed_kmph,telemetry_lat,telemetry_lon,telemetry_recorded_at,anomaly_type,anomaly_severity,anomaly_detected_at,driver_status,vehicle_id,plate_number,vehicle_capacity_kg,vehicle_current_lat,vehicle_current_lon,waypoints_json,total_distance_km,planned_arrival,actual_arrival_at,stop_sequence,shipment_id,origin_lat,origin_lon,dest_lat,dest_lon,shipment_weight_kg,shipment_priority,shipment_deadline,time_to_deadline_minutes
ASN_0016,53.0,f,71.1,11.672481,76.785781,2026-07-15 01:52:53+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,11.670537,76.783202,"[{""lat"": 11.011384, ""lon"": 76.931194}, {""lat"": 16.604602, ""lon"": 75.047217}, {""lat"": 22.255949, ""lon"": 73.245216}]",1687.71,2026-07-16 04:02:45+05:30,2026-07-16 03:51:30+05:30,1,SHIP_1016,10.966003,77.057607,22.277532,73.202879,5278,HIGH,2026-07-19 10:49:34+05:30,6296.685292616667
ASN_0016,53.0,f,68.1,12.206043,76.6122,2026-07-15 03:06:36+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,12.206226,76.616992,"[{""lat"": 11.011384, ""lon"": 76.931194}, {""lat"": 16.604602, ""lon"": 75.047217}, {""lat"": 22.255949, ""lon"": 73.245216}]",1687.71,2026-07-16 04:02:45+05:30,2026-07-16 03:51:30+05:30,2,SHIP_1016,10.966003,77.057607,22.277532,73.202879,5278,HIGH,2026-07-19 10:49:34+05:30,6222.968649616667
ASN_0016,53.0,f,53.3,17.617985,74.796448,2026-07-15 16:26:57+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,17.627529,74.807744,"[{""lat"": 11.011384, ""lon"": 76.931194}, {""lat"": 16.604602, ""lon"": 75.047217}, {""lat"": 22.255949, ""lon"": 73.245216}]",1687.71,2026-07-16 04:02:45+05:30,2026-07-16 03:51:30+05:30,3,SHIP_1016,10.966003,77.057607,22.277532,73.202879,5278,HIGH,2026-07-19 10:49:34+05:30,5422.622307316667
ASN_0016,53.0,f,66.7,21.741468,73.402103,2026-07-16 02:29:50+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,21.714409,73.410452,"[{""lat"": 11.011384, ""lon"": 76.931194}, {""lat"": 16.604602, ""lon"": 75.047217}, {""lat"": 22.255949, ""lon"": 73.245216}]",1687.71,2026-07-16 04:02:45+05:30,2026-07-16 03:51:30+05:30,4,SHIP_1016,10.966003,77.057607,22.277532,73.202879,5278,HIGH,2026-07-19 10:49:34+05:30,4819.738485016667
ASN_0056,5.0,t,52.1,18.98094,84.8981,2026-07-16 10:34:20+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,18.978563,84.892893,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,1,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,5276.76696025
ASN_0056,5.0,t,42.4,18.830794,84.76858,2026-07-16 10:59:53+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,18.805349,84.770369,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,2,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,5251.223335666667
ASN_0056,5.0,t,52.7,18.303155,84.428039,2026-07-16 13:12:55+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,18.298353,84.433687,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,3,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,5118.185396383333
ASN_0056,5.0,t,26.5,17.265605,83.587799,2026-07-16 17:25:56+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,17.279967,83.593733,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,4,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,4865.165199683333
ASN_0056,5.0,t,54.6,16.81431,83.251987,2026-07-16 19:18:50+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,16.819261,83.255809,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,5,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,4752.261677066666
ASN_0056,5.0,t,46.1,15.224733,82.017274,2026-07-17 01:57:13+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,15.233935,82.008986,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,6,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,4353.882159899999
ASN_0056,5.0,t,35.8,15.112075,81.970595,2026-07-17 02:24:01+05:30,LOW_SPEED,0.84,2026-07-16 16:43:38+05:30,ON_DUTY,VEH_007,MH29C9532,10200,15.122846,81.973025,"[{""lat"": 20.346641, ""lon"": 85.988108}, {""lat"": 17.859448, ""lon"": 84.014879}, {""lat"": 15.540062, ""lon"": 82.158786}, {""lat"": 13.148035, ""lon"": 80.348284}]",1384.17,2026-07-17 11:30:49+05:30,2026-07-17 11:05:46+05:30,7,SHIP_1056,20.313714,85.91724,13.044353,80.345752,784,LOW,2026-07-20 02:31:06+05:30,4327.076053333333
ASN_0096,33.7,t,75.6,14.714186,78.659996,2026-07-17 17:21:55+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,14.703898,78.66843,"[{""lat"": 12.954216, ""lon"": 80.344224}, {""lat"": 17.158081, ""lon"": 76.691049}, {""lat"": 21.270477, ""lon"": 72.89306}]",1598.0,2026-07-18 12:44:37+05:30,2026-07-18 12:58:35+05:30,1,SHIP_1096,12.922018,80.26751,21.254933,72.882921,3587,HIGH,2026-07-20 19:04:20+05:30,4422.420240683334
ASN_0096,33.7,t,76.4,15.873303,77.61513,2026-07-17 20:57:39+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,15.865249,77.615802,"[{""lat"": 12.954216, ""lon"": 80.344224}, {""lat"": 17.158081, ""lon"": 76.691049}, {""lat"": 21.270477, ""lon"": 72.89306}]",1598.0,2026-07-18 12:44:37+05:30,2026-07-18 12:58:35+05:30,2,SHIP_1096,12.922018,80.26751,21.254933,72.882921,3587,HIGH,2026-07-20 19:04:20+05:30,4206.67267455
ASN_0096,33.7,t,67.7,17.032588,76.570074,2026-07-18 00:21:54+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,17.036911,76.558997,"[{""lat"": 12.954216, ""lon"": 80.344224}, {""lat"": 17.158081, ""lon"": 76.691049}, {""lat"": 21.270477, ""lon"": 72.89306}]",1598.0,2026-07-18 12:44:37+05:30,2026-07-18 12:58:35+05:30,3,SHIP_1096,12.922018,80.26751,21.254933,72.882921,3587,HIGH,2026-07-20 19:04:20+05:30,4002.43522355
ASN_0096,33.7,t,54.6,19.256136,74.648499,2026-07-18 06:57:30+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,19.256204,74.641685,"[{""lat"": 12.954216, ""lon"": 80.344224}, {""lat"": 17.158081, ""lon"": 76.691049}, {""lat"": 21.270477, ""lon"": 72.89306}]",1598.0,2026-07-18 12:44:37+05:30,2026-07-18 12:58:35+05:30,4,SHIP_1096,12.922018,80.26751,21.254933,72.882921,3587,HIGH,2026-07-20 19:04:20+05:30,3606.8262873999997
ASN_0096,33.7,t,72.0,20.281974,73.754684,2026-07-18 09:55:35+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,20.291863,73.734892,"[{""lat"": 12.954216, ""lon"": 80.344224}, {""lat"": 17.158081, ""lon"": 76.691049}, {""lat"": 21.270477, ""lon"": 72.89306}]",1598.0,2026-07-18 12:44:37+05:30,2026-07-18 12:58:35+05:30,5,SHIP_1096,12.922018,80.26751,21.254933,72.882921,3587,HIGH,2026-07-20 19:04:20+05:30,3428.7418699
ASN_0136,10.2,t,65.1,22.826864,87.762496,2026-07-18 14:44:02+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,22.829156,87.76615,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,1,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0136,10.2,t,62.6,23.146168,87.265299,2026-07-18 16:04:44+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,23.118789,87.258897,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,2,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0136,10.2,t,57.7,23.435781,86.78207,2026-07-18 17:15:15+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,23.43328,86.775442,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,3,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0136,10.2,t,54.7,24.146214,85.571546,2026-07-18 20:10:07+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,24.138792,85.577112,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,4,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0136,10.2,t,66.9,24.900586,84.224806,2026-07-18 23:25:42+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,24.893573,84.228376,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,5,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0136,10.2,t,71.1,26.762527,81.150318,2026-07-19 07:09:00+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,26.756777,81.148655,"[{""lat"": 22.457025, ""lon"": 88.200476}, {""lat"": 24.7251, ""lon"": 84.545477}, {""lat"": 26.935187, ""lon"": 80.858448}]",1113.95,2026-07-19 07:43:25+05:30,2026-07-19 07:50:20+05:30,6,SHIP_1136,22.510223,88.336948,26.919518,80.846867,1816,MEDIUM,2026-07-16 23:42:12+05:30,0.0
ASN_0176,60.8,f,46.1,17.26197,75.471354,2026-07-20 00:09:55+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,17.249509,75.463447,"[{""lat"": 12.934642, ""lon"": 77.546388}, {""lat"": 16.003421, ""lon"": 76.060162}, {""lat"": 19.1677, ""lon"": 74.599703}, {""lat"": 22.194645, ""lon"": 73.143048}]",1566.05,2026-07-20 17:45:38+05:30,2026-07-20 18:10:44+05:30,1,SHIP_1176,12.858056,77.541732,22.274172,73.088703,6697,MEDIUM,2026-07-17 01:27:55+05:30,0.0
ASN_0176,60.8,f,55.1,17.818625,75.188237,2026-07-20 02:15:59+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,17.828879,75.180915,"[{""lat"": 12.934642, ""lon"": 77.546388}, {""lat"": 16.003421, ""lon"": 76.060162}, {""lat"": 19.1677, ""lon"": 74.599703}, {""lat"": 22.194645, ""lon"": 73.143048}]",1566.05,2026-07-20 17:45:38+05:30,2026-07-20 18:10:44+05:30,2,SHIP_1176,12.858056,77.541732,22.274172,73.088703,6697,MEDIUM,2026-07-17 01:27:55+05:30,0.0
ASN_0176,60.8,f,41.8,18.355379,74.955266,2026-07-20 04:05:13+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,18.353894,74.976505,"[{""lat"": 12.934642, ""lon"": 77.546388}, {""lat"": 16.003421, ""lon"": 76.060162}, {""lat"": 19.1677, ""lon"": 74.599703}, {""lat"": 22.194645, ""lon"": 73.143048}]",1566.05,2026-07-20 17:45:38+05:30,2026-07-20 18:10:44+05:30,3,SHIP_1176,12.858056,77.541732,22.274172,73.088703,6697,MEDIUM,2026-07-17 01:27:55+05:30,0.0
ASN_0176,60.8,f,42.5,18.73862,74.78032,2026-07-20 05:27:57+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,18.739038,74.763177,"[{""lat"": 12.934642, ""lon"": 77.546388}, {""lat"": 16.003421, ""lon"": 76.060162}, {""lat"": 19.1677, ""lon"": 74.599703}, {""lat"": 22.194645, ""lon"": 73.143048}]",1566.05,2026-07-20 17:45:38+05:30,2026-07-20 18:10:44+05:30,4,SHIP_1176,12.858056,77.541732,22.274172,73.088703,6697,MEDIUM,2026-07-17 01:27:55+05:30,0.0
ASN_0176,60.8,f,67.9,20.468337,73.966319,2026-07-20 11:41:41+05:30,,,,ON_DUTY,VEH_007,MH29C9532,10200,20.480304,73.973188,"[{""lat"": 12.934642, ""lon"": 77.546388}, {""lat"": 16.003421, ""lon"": 76.060162}, {""lat"": 19.1677, ""lon"": 74.599703}, {""lat"": 22.194645, ""lon"": 73.143048}]",1566.05,2026-07-20 17:45:38+05:30,2026-07-20 18:10:44+05:30,5,SHIP_1176,12.858056,77.541732,22.274172,73.088703,6697,MEDIUM,2026-07-17 01:27:55+05:30,0.0
ASN_0004,100.0,t,52.3,26.488037,79.491039,2026-07-15 06:21:12+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.497731,79.505156,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,1,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,2223.34577
ASN_0004,100.0,t,49.5,26.519628,79.029234,2026-07-15 07:25:55+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.516564,79.032418,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,2,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,2158.6241073666665
ASN_0004,100.0,t,70.1,26.499933,78.964703,2026-07-15 07:29:43+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.497921,78.955043,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,3,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,2154.8267258666665
ASN_0004,100.0,t,54.4,26.564008,78.171558,2026-07-15 09:19:38+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.576321,78.16718,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,4,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,2044.90992695
ASN_0004,100.0,t,52.1,26.58023,77.498568,2026-07-15 10:41:05+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.598593,77.487013,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,5,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,1963.4569066666666
ASN_0004,100.0,t,51.2,26.691739,76.293398,2026-07-15 13:17:57+05:30,GEOFENCE_BREACH,0.75,2026-07-15 10:34:34+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,26.700096,76.299701,"[{""lat"": 26.37231, ""lon"": 80.354228}, {""lat"": 26.459351, ""lon"": 78.822001}, {""lat"": 26.529778, ""lon"": 77.423957}, {""lat"": 26.676827, ""lon"": 75.840359}]",529.23,2026-07-15 14:10:16+05:30,2026-07-15 14:21:18+05:30,6,SHIP_1004,26.421516,80.44319,26.686834,75.82943,4131,MEDIUM,2026-07-16 19:24:32+05:30,1806.5909051166668
ASN_0044,38.8,t,58.7,21.68633,75.451633,2026-07-15 17:41:22+05:30,LOW_SPEED,0.76,2026-07-16 00:14:29+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,21.679518,75.46654,"[{""lat"": 22.667324, ""lon"": 75.986361}, {""lat"": 21.182746, ""lon"": 75.228369}, {""lat"": 19.737614, ""lon"": 74.576777}, {""lat"": 18.351153, ""lon"": 73.831222}]",647.49,2026-07-16 03:41:12+05:30,2026-07-16 03:22:47+05:30,1,SHIP_1044,22.677995,75.976925,18.364251,73.803089,1269,HIGH,2026-07-21 14:19:17+05:30,8437.930439883334
ASN_0044,38.8,t,47.8,21.281515,75.250409,2026-07-15 18:54:03+05:30,LOW_SPEED,0.76,2026-07-16 00:14:29+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,21.273195,75.252409,"[{""lat"": 22.667324, ""lon"": 75.986361}, {""lat"": 21.182746, ""lon"": 75.228369}, {""lat"": 19.737614, ""lon"": 74.576777}, {""lat"": 18.351153, ""lon"": 73.831222}]",647.49,2026-07-16 03:41:12+05:30,2026-07-16 03:22:47+05:30,2,SHIP_1044,22.677995,75.976925,18.364251,73.803089,1269,HIGH,2026-07-21 14:19:17+05:30,8365.233117266667
ASN_0044,38.8,t,59.1,20.371129,74.773902,2026-07-15 21:33:39+05:30,LOW_SPEED,0.76,2026-07-16 00:14:29+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,20.357889,74.765305,"[{""lat"": 22.667324, ""lon"": 75.986361}, {""lat"": 21.182746, ""lon"": 75.228369}, {""lat"": 19.737614, ""lon"": 74.576777}, {""lat"": 18.351153, ""lon"": 73.831222}]",647.49,2026-07-16 03:41:12+05:30,2026-07-16 03:22:47+05:30,3,SHIP_1044,22.677995,75.976925,18.364251,73.803089,1269,HIGH,2026-07-21 14:19:17+05:30,8205.637349966668
ASN_0044,38.8,t,50.6,20.116149,74.746043,2026-07-15 22:08:11+05:30,LOW_SPEED,0.76,2026-07-16 00:14:29+05:30,OFF_DUTY,VEH_008,MP08H2970,3500,20.118596,74.739282,"[{""lat"": 22.667324, ""lon"": 75.986361}, {""lat"": 21.182746, ""lon"": 75.228369}, {""lat"": 19.737614, ""lon"": 74.576777}, {""lat"": 18.351153, ""lon"": 73.831222}]",647.49,2026-07-16 03:41:12+05:30,2026-07-16 03:22:47+05:30,4,SHIP_1044,22.677995,75.976925,18.364251,73.803089,1269,HIGH,2026-07-21 14:19:17+05:30,8171.101488283334
ASN_0084,100.0,t,52.6,26.843901,81.584477,2026-07-16 05:22:16+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.846105,81.596721,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,1,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7563.035932700001
ASN_0084,100.0,t,51.7,26.335962,82.886403,2026-07-16 08:52:56+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.352269,82.897062,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,2,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7352.383846116666
ASN_0084,100.0,t,49.3,26.318083,82.903334,2026-07-16 08:59:58+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.323877,82.89612,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,3,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7345.345506083334
ASN_0084,100.0,t,60.1,26.213815,83.263752,2026-07-16 09:53:23+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.220349,83.268738,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,4,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7291.9274561
ASN_0084,100.0,t,80.6,26.126836,83.386463,2026-07-16 10:15:48+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.114758,83.381718,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,5,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7269.516579733333
ASN_0084,100.0,t,49.1,26.128877,83.485199,2026-07-16 10:31:28+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,26.115646,83.490559,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,6,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7253.848043116666
ASN_0084,100.0,t,57.7,25.65281,84.762563,2026-07-16 13:56:08+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,25.663259,84.752233,"[{""lat"": 27.075549, ""lon"": 80.99723}, {""lat"": 26.65894, ""lon"": 82.093335}, {""lat"": 26.283378, ""lon"": 83.071317}, {""lat"": 25.872047, ""lon"": 84.07603}, {""lat"": 25.508168, ""lon"": 85.140486}]",593.18,2026-07-16 14:11:07+05:30,2026-07-16 14:50:51+05:30,7,SHIP_1084,27.041937,81.037803,25.505379,85.067733,4485,MEDIUM,2026-07-21 11:25:19+05:30,7049.1833243500005
ASN_0124,100.0,t,42.5,18.950296,73.032942,2026-07-16 15:32:27+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,18.945798,73.032005,"[{""lat"": 18.896981, ""lon"": 73.01174}, {""lat"": 20.13051, ""lon"": 75.995681}, {""lat"": 21.353452, ""lon"": 79.072441}]",829.43,2026-07-17 07:34:08+05:30,2026-07-17 07:31:48+05:30,1,SHIP_1124,18.946476,72.948366,21.361982,79.145569,7600,MEDIUM,2026-07-17 13:43:28+05:30,1331.02244265
ASN_0124,100.0,t,35.4,19.957575,75.4997,2026-07-16 22:04:50+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,19.954555,75.504444,"[{""lat"": 18.896981, ""lon"": 73.01174}, {""lat"": 20.13051, ""lon"": 75.995681}, {""lat"": 21.353452, ""lon"": 79.072441}]",829.43,2026-07-17 07:34:08+05:30,2026-07-17 07:31:48+05:30,2,SHIP_1124,18.946476,72.948366,21.361982,79.145569,7600,MEDIUM,2026-07-17 13:43:28+05:30,938.6295978833333
ASN_0124,100.0,t,64.1,20.163247,76.069476,2026-07-16 23:26:17+05:30,,,,OFF_DUTY,VEH_008,MP08H2970,3500,20.168212,76.069277,"[{""lat"": 18.896981, ""lon"": 73.01174}, {""lat"": 20.13051, ""lon"": 75.995681}, {""lat"": 21.353452, ""lon"": 79.072441}]",829.43,2026-07-17 07:34:08+05:30,2026-07-17 07:31:48+05:30,3,SHIP_1124,18.946476,72.948366,21.361982,79.145569,7600,MEDIUM,2026-07-17 13:43:28+05:30,857.1886922166667
